SAMPLE 64
1 threads
0.002358
0.002243
0.002188
0.002336
0.002213
0.002226
0.002245
0.002199
0.002399
0.002219
4 threads
0.001258
0.001459
0.001232
0.001299
0.001166
0.001250
0.001340
0.001209
0.001292
0.045154
16 threads
0.031393
0.018256
0.017055
0.016325
0.018202
0.015901
0.017945
0.016280
0.017064
0.017311
SAMPLE 256
1 threads
0.139727
0.162910
0.136957
0.147749
0.132387
0.109128
0.099134
0.166748
0.169103
0.151646
4 threads
0.034564
0.035601
0.034106
0.063903
0.066263
0.034759
0.057373
0.039714
0.036850
0.058644
16 threads
0.101674
0.123370
0.118174
0.104859
0.125029
0.104662
0.113801
0.108301
0.106342
0.113178
SAMPLE 1024
1 threads
7.729036
7.109445
6.690111
7.891358
8.417087
6.002568
7.931267
9.722492
6.736400
7.433052
4 threads
2.286987
2.318209
2.494076
2.301906
2.705465
2.677481
2.204339
2.390212
2.529949
2.559097
16 threads
2.979352
2.975376
3.031162
3.065805
3.069702
3.061250
2.906705
2.983958
3.016939
3.041345
